Gene_ID/FPKM	Intact	bridge	distal
Ms4a1	0	0	0
Ms4a10	0	0	0
Ms4a13	0	0	0
Ms4a15	0	0	0
Ms4a18	0	0	0
Ms4a2	1.1771725	0	0
Ms4a3	0	0	0
Ms4a4b	2.347997925	0.0766861	0.05778945
Ms4a4c	18.70750225	5.3073175	5.65344
Ms4a4d	38.582825	5.96348	101.99345
Ms4a5	0	0	0
Ms4a6b	17.17349125	21.94902	40.7762
Ms4a6c	25.67669	39.223225	71.532225
Ms4a6d	26.95679175	87.3479	84.708075
Ms4a7	18.0227125	111.46605	117.400125
Ms4a8a	3.59067325	9.3894325	10.19718
Msantd1	0.056388375	0	0.026793
Msantd2	2.28026225	1.33759	4.28578175
Msantd3	3.329866	7.9140375	2.49027
Msantd4	8.90073375	11.61620325	15.4838125
Msc	1.0802795	0.9613025	1.85015
Msgn1	0	0	0
Msh2	11.7732075	14.098845	6.1534
Msh3	3.4201655	3.57718925	1.811617573
Msh4	0	0.2390745	0.01969505
Msh5	0.2939989	0	0.082425875
Msh6	4.4481275	11.8256325	3.7118685
Msi1	0.09481815	0	0.22125525
Msi2	3.749205	4.74149	3.0074625
Msl1	9.0597125	4.9909475	11.2442975
Msl2	4.26867	1.7648315	2.93790475
Msl3	7.0033075	10.753375	6.59555
Msl3l2	3.4184275	6.1588175	2.066989
Msln	18.17729	0.005707675	16.0899775
Mslnl	0	0	0
Msmb	0	0	0
Msmo1	257.448	37.9971	15.92925
Msmp	0.228549912	6.56123E-07	9.58346E-08
Msn	89.2572	396.3085	114.954025
Msr1	6.94642225	11.92472	15.95436
Msra	14.974825	36.796675	16.465875
Msrb1	8.47729	8.62963	11.200455
Msrb2	6.3884525	8.1405725	18.33095
Msrb3	3.08244	7.074135	2.7358665
Mss51	0.036462125	0	0.206849225
Mst1	0.085738475	0	0
Mst1r	0.429275175	0	1.47146175
Mstn	0	0	0
Msto1	14.006575	22.988275	9.4484575
Msx1	4.4569625	4.2715625	1.953515
Msx1os	1.23978E-06	7.27063E-07	2.61872E-06
Msx2	0	0	0
Msx3	0	0	0
Mt1	470.69725	236.553925	284.2685
Mt2	105.8605	49.20805	50.03735
Mt3	177.22875	8.6650025	6.3452265
Mt4	0.11426175	0	0
Mta1	3.4368125	3.8427605	3.2871375
Mta2	33.36115	43.53715	28.545875
Mta3	12.31405	17.12831	15.73495
Mtag2	0	0	0
Mtap	10.78158	43.7393	13.1272675
Mtap7d3	1.8949055	0	0.1185134
Mtbp	3.0979475	5.638825	2.084601
Mtch1	51.90695	70.7534	52.320275
Mtch2	29.126225	79.2232	28.610425
Mtcl1	0.19441575	0.41615769	0.234447
Mtcp1	8.871345	12.0368775	6.43315835
Mtdh	22.456475	27.312125	25.455175
Mterf1a	4.9972725	2.18395575	2.33201
Mterf1b	3.837685	1.603210575	1.0471395
Mterfd1	20.42989	20.200625	12.6563775
Mterfd2	6.674755	3.36108	12.3505675
Mterfd3	7.65657	3.6044415	3.6218515
Mtf1	1.6590525	1.963145	1.145899
Mtf2	8.9962825	9.216845	4.577895
Mtfmt	5.306585	3.45306125	4.6845825
Mtfp1	2.682475	1.151325	0.7033125
Mtfr1	16.95155	22.829725	7.86369
Mtfr1l	55.400525	73.788875	44.49205
Mtfr2	0.03409675	0.24516075	0.12047425
Mtg1	11.9074	7.220575	4.8760425
Mtg2	13.2091575	6.639895	5.73882425
Mthfd1	16.4952	13.514215	6.518778475
Mthfd1l	2.811114	13.591055	4.874055
Mthfd2	4.463865	17.9484525	1.828085
Mthfd2l	4.950405	5.596346875	4.64587725
Mthfr	8.0525075	1.25935875	3.17844
Mthfs	36.66145	38.42845	42.8318
Mthfsd	8.677035	2.6031225	9.7938775
Mtif2	4.9404125	6.61902	4.9514225
Mtif3	2.60524	2.0188085	1.956533
Mtl5	0.1053524	0.017879325	0.03352075
Mtm1	3.5035275	2.62014	8.2668925
Mtmr1	3.4723525	2.23062415	2.74848
Mtmr10	4.869675	5.6161575	6.170785
Mtmr11	2.928396	3.5793475	4.893555
Mtmr12	5.87617	5.3351775	4.85686
Mtmr14	10.47064	8.3510625	3.63701575
Mtmr2	41.1365	34.589375	29.664175
Mtmr3	5.354665	5.26832875	4.7516575
Mtmr4	3.2935225	3.65353925	3.1867575
Mtmr6	22.2442	22.57115	16.2676275
Mtmr7	0.536424907	3.839588001	0.75144455
Mtmr9	5.8917025	11.4859425	4.9338871
Mtnr1a	0	0	0
Mtnr1b	0	0	0
Mto1	8.72317	3.510825	5.761925
Mtor	2.7003575	1.03011265	3.26807
Mtpap	9.358575	7.9183875	6.476485
Mtpn	60.954275	118.53675	70.694225
Mtr	2.8555625	5.3084975	2.45768
Mtrf1	6.114195	9.3815	3.2376575
Mtrf1l	2.72403	1.9541375	3.4727425
Mtrr	3.2047245	3.53852975	2.210741325
Mtss1	5.523445	2.412648395	8.12559
Mtss1l	2.6303125	4.6805875	2.8762975
Mttp	1.38431725	0.3572257	1.12633295
Mturn	12.8372925	0.723082	3.0123215
Mtus1	19.2305	11.393995	4.7141575
Mtus2	0.1810985	0.2967346	0.277248
Mtx1	23.99385	41.5791	22.479375
Mtx2	30.241725	64.031225	34.177125
Mtx3	2.40752625	0.056384	1.2809695
Muc1	0.60468925	0	0
Muc13	0.012838025	0	0
Muc15	0	0	0.014868875
Muc19	0	0	0
Muc2	0.02150465	0	0
Muc20	0	0	0
Muc4	0	0	0.055382
Muc5ac	0	0.00108388	0
Muc5b	0	0	0
Muc6	0.004032063	0	0.016793133
Mucl1	0	0	0.4659675
Mug-ps1	0.000393395	0	0
Mug1	0	0	0
Mug2	0.00040619	0	0
Mul1	5.0466775	5.6537825	3.7137025
Mum1	13.6175075	10.09834	6.54546
Mum1l1	0.636286	0.69019	3.904125
Mup1	0.0506575	0	0
Mup10	0.30635	0	0
Mup11	0.060778	0	0
Mup12	0.04853075	0	0
Mup13	0.12525125	0	0
Mup14	1.56138E-14	0	0
Mup15	0.1089245	0	0
Mup16	0.010261	0	0
Mup17	0.002531875	0	0
Mup19	0.03305875	0	0
Mup2	0.5196735	0	0
Mup20	0	0	0
Mup21	0	0	0
Mup3	0	0	0
Mup4	0	0	0
Mup5	0	0	0
Mup6	0	0	0
Mup7	0.007381575	0	0
Mup8	0.05269025	0	0
Mup9	0.02723925	0	0
Murc	0	0	0
Mus81	13.252725	8.7957325	3.93223225
Musk	18.0416	0.71626075	3.178073268
Mustn1	57.2625	5.5201525	39.400225
Mut	13.8814875	11.0651125	9.6424275
Mutyh	2.0141525	0.7446865	0.241909
Mvb12a	26.78745	65.612175	35.685475
Mvb12b	8.0208025	6.3767975	2.792625
Mvd	23.413725	12.98958	1.694128375
Mvk	11.0681725	10.2434975	3.262725
Mvp	30.635375	28.10345	43.849025
Mx1	1.752637075	0.06296925	1.451580383
Mx2	1.600288	0.005260275	1.00807825
Mxd1	4.87859	0.899145	0.56884975
Mxd3	1.29247E-11	18.018275	5.8989225
Mxd4	34.57705	26.734875	32.123575
Mxi1	11.3401675	3.3822525	5.1964675
Mxra7	30.649275	53.86185	28.0018
Mxra8	149.14575	116.28705	109.479075
Myadm	74.333375	104.822875	79.586
Myadml2	0	0	0
Myb	0.7122775	0	0
Mybbp1a	10.5400725	19.998775	9.6501325
Mybl1	0.314486	0.783010675	0.26160725
Mybl2	0.54890295	5.0245925	0.30574815
Mybpc1	0.09272975	0	0
Mybpc2	0	0	0
Mybpc3	0	0	0
Mybph	4.3691525	0.005653825	0.44860445
Mybphl	0	0	0
Myc	12.0796575	28.220575	9.0481
Mycbp	7.6023	7.691135	13.8682825
Mycbp2	4.3105625	1.2758165	3.263455
Mycbpap	0	0	0.16268055
Mycl	0.2480129	1.0112275	0.45444975
Mycn	2.6416275	0.2243205	0.246067
Mycs	0	0	0
Myct1	3.4272275	15.4648825	0.997694
Myd88	25.7955	24.675775	33.8595
Myef2	32.1395	45.040975	39.830225
Myeov2	111.322625	306.377925	176.241475
Myf5	0.04280875	0	0
Myf6	0	0	0
Myg1	19.8696	29.3442	20.328
Myh1	0	0	0
Myh10	3.054965	5.9816625	2.6897175
Myh11	8.97535	0	0.971499525
Myh13	0	0	0
Myh14	5.09499	0.831039225	0.4935195
Myh15	0	0	0
Myh2	0	0	0
Myh3	0	0	0
Myh4	0	0	0
Myh6	0.291966	0.007481	0.0070375
Myh7	0.03222235	0	0.00063559
Myh7b	0.000971673	0.002912725	0.0527549
Myh8	0	0	0
Myh9	4.48793	11.8500825	7.8482625
Myl1	0.224281	0.282015	0.57602
Myl10	0	0	0
Myl12a	143.691	466.46675	157.5825
Myl12b	249.5885	214.186	280.388
Myl2	0	0	0
Myl3	0	0	0
Myl4	0.65269325	7.5370875	1.95963
Myl6	172.43	398.9625	166.24125
Myl6b	0	0.084381075	0.048307
Myl7	0.10097075	0	0
Myl9	330.29625	204.8705	84.41895
Mylip	13.6346125	10.12384	22.1255625
Mylk	7.044695	3.26542	4.2107525
Mylk2	0.016186625	0	0.093273825
Mylk3	0.03906565	0	0
Mylk4	0	0	0
Mylpf	0.4837538	0	2.40329
Mynn	4.84872825	5.463907	5.596355
Myo10	1.62034475	10.638795	11.033025
Myo15	0.00112985	0	0.02875
Myo16	0.056963525	0	0.10195455
Myo18a	7.5596025	6.9621125	7.6350425
Myo18b	0.265541775	0	0.09394375
Myo19	0.59193975	1.2695125	0.728448408
Myo1a	0	0	0
Myo1b	19.4465	18.51875	9.9225475
Myo1c	23.865325	28.891325	12.203095
Myo1d	5.0783575	0.247483575	0.825043
Myo1e	7.4625125	12.4470575	13.2744725
Myo1f	3.635117265	7.4583585	14.96349
Myo1g	2.42829825	2.3091075	3.9508125
Myo1h	0.30139175	0.04530415	0.157760825
Myo3a	0	0	0
Myo3b	0	0	0
Myo5a	1.91809	3.49951	7.6062175
Myo5b	0.05580575	0	0.004746025
Myo5c	0	0	0
Myo6	10.1920375	3.7112325	10.2748325
Myo7a	1.38277775	1.4265555	2.7941275
Myo7b	0.000901255	0	0
Myo9a	5.6688325	2.80686	3.665095
Myo9b	6.740075	4.557995	6.1424475
Myoc	190.751975	1.94783895	27.727375
Myocd	0.50109125	0	0.10329425
Myod1	0	0	0
Myof	1.96933	6.6513325	10.41225
Myog	0	0	0
Myom1	0.368725925	0.43699	0.12931005
Myom2	0.10904225	0.219403	0
Myom3	0.05527752	0	0.12681275
Myot	0	0	0
Myoz1	0	0	1.13009525
Myoz2	0	0	0
Myoz3	0	0	0
Mypn	0	0	0
Mypop	1.8453275	1.1827185	1.342445875
Myrf	0.1748515	0	0.1219975
Myrfl	2.017777	0	0
Myrip	1.12442775	0.8782725	0.88082025
Mysm1	9.16326	5.078005	5.43608
Myt1	0	0	0
Myt1l	0	0	0
Myzap	3.7654125	9.79308175	4.727797125
Mzb1	0	0	0
Mzf1	0.226229725	0	0.11303475
Mzt1	21.26025	21.17655	18.787075
Mzt2	14.89165	13.96733	15.61287
N28178	0	0	0.109901958
N4bp1	3.9298675	2.14770625	4.03437
N4bp2	0.23382025	0.129263608	1.902625
N4bp2l1	8.7677875	0.1196624	8.5765875
N4bp2l2	4.7846475	3.66168	6.17758
N4bp3	1.7992715	3.7095425	3.7793425
N6amt1	9.4120175	13.49859	8.7204575
N6amt2	24.41855	54.140925	29.741925
Naa10	23.06545	66.173575	28.45615
Naa11	0.0110245	0	0.0891682
Naa15	7.0413975	16.91663	7.9708575
Naa16	4.6928375	3.33225675	3.1302525
Naa20	39.227075	68.499625	45.269625
Naa25	5.12733	10.4745875	5.153885
Naa30	3.3930425	2.779509853	3.6587325
Naa35	13.5531875	23.965225	13.936975
Naa38	58.063625	113.7433	91.96455
Naa40	2.41859825	7.861285	5.3121525
Naa50	15.557825	54.132325	22.34675
Naa60	19.243775	26.802325	16.120225
Naaa	24.81	19.13308	27.18605
Naalad2	15.34348	4.40698725	14.2288025
Naaladl1	0.0145372	0	0
Nab1	7.9929075	2.32968505	11.05227
Nab2	14.1642425	8.0345525	6.8193684
Nabp1	3.120949275	1.824535	3.01589
Nabp2	32.334675	42.709825	28.84595
Naca	16.148125	42.80485	26.27925
Nacad	0.823775	0.80382375	0.221636475
Nacc1	1.56051	3.35885	1.66338975
Nacc2	16.094275	14.312575	13.222235
Nadk	42.9818	42.935625	24.0737575
Nadk2	3.7412525	3.969861	4.2233875
Nadsyn1	4.0808725	0.401565	2.0827225
Nae1	51.7328	34.2944975	28.792125
Naf1	0.5558641	0.2119413	1.469725
Naga	33.9131	29.551875	27.374225
Nagk	38.72435	72.755975	67.1584
Naglu	15.524225	25.321525	41.4444
Nagpa	19.64635	16.834625	19.63475
Nags	0	0	0
Naif1	0.70530935	1.2933025	0.90224475
Naip1	0.006321765	0.0035001	0.0960421
Naip2	0.23391075	0.387668625	3.62374
Naip5	0.104167	0	1.29186825
Naip6	0.322657617	0.023560625	0.1664951
Naip7	0.068028743	0	0.043878635
Nalcn	0.5343337	0	0.6207705
Nampt	17.525625	12.49326	14.67115
Nanog	0	0	0
Nanos1	0	1.3006425	0.0256455
Nanos2	0	0	0
Nanos3	0.086072	0.254448	0.52188175
Nanp	10.1344725	15.180765	8.6451422
Nans	12.8459225	46.65745	18.2889
Nap1l1	14.044725	29.036525	17.30675
Nap1l2	0.18514675	0	0
Nap1l3	4.05763325	0.6468575	1.34241175
Nap1l4	58.688375	91.731575	44.200425
Nap1l5	1.78758675	0	0.114593
Napa	64.274575	108.487525	71.4798
Napb	0.96412625	0.79170835	1.22878705
Napepld	9.6431525	2.8723784	0.61991775
Napg	9.63258	8.4997525	5.3428075
Naprt1	17.5489	8.25664	10.4562325
Napsa	2.6467925	2.75028115	3.6450175
Narf	9.7618975	6.8710937	4.515145
Narfl	10.1716325	11.7428775	9.54489
Narg2	2.658979	0.5634775	2.74977175
Nars	48.916475	93.347	60.814025
Nars2	2.93255625	3.25175275	1.02884925
Nasp	6.715845	22.923175	13.1659575
Nat1	0	0	0
Nat10	3.00741	3.43274	4.4119725
Nat14	3.75904	6.44941425	1.81267025
Nat2	3.53455575	0.46056	3.822745
Nat3	0	0	0
Nat6	8.7868025	8.2965775	10.57649
Nat8	0.015672	0.014976925	0.003657325
Nat8l	3.013695	1.9581625	0.87644625
Nat9	16.7213675	15.48695	16.3478125
Nav1	8.8139925	7.00717	8.7794325
Nav2	0.7884725	3.63043	4.1600125
Nav3	2.023255	2.547595	1.9877175
Nbas	2.61286	2.3352815	4.1186775
Nbea	0.591922	0.195116185	0.72855
Nbeal1	3.01476	1.7538975	3.136695
Nbeal2	0.169266375	0.002092273	0.1421753
Nbl1	170.40865	66.8126	123.64005
Nbn	10.5168575	9.272835	7.07265
Nbr1	20.926925	16.75537	16.873225
Ncald	11.17901	17.04505	12.5799075
Ncam1	83.795125	92.855175	10.20697
Ncam2	2.180588	0	1.559527275
Ncan	0.00126325	0	0
Ncapd2	2.8026975	9.2242225	1.690602
Ncapd3	3.31298	2.775795	1.46765075
Ncapg	0.75359535	9.9433725	3.053449
Ncapg2	1.39683425	4.0821325	2.039451693
Ncaph	0.971523	14.2749425	5.160513
Ncaph2	20.006225	42.2388	20.12375
Ncbp1	9.114415	18.9037525	12.180745
Ncbp2	20.636225	31.4888125	21.77225
Nccrp1	0	0	0
Ncdn	6.922765	3.77456	4.7741875
Nceh1	16.497225	13.9869925	25.897675
Ncf1	5.32197714	8.3500625	13.59266
Ncf2	1.79123575	1.37398175	3.3862525
Ncf4	5.076509	20.6573	44.6172
Nck1	27.5737	61.929475	25.919455
Nck2	4.179785	6.0957325	6.648475
Nckap1	13.373015	15.9146	10.43865
Nckap1l	2.940907	13.103915	12.707145
Nckap5	0.1835161	0	0.36529925
Nckap5l	0.95794675	1.33632925	1.44116625
Nckipsd	5.841465	4.7395975	6.62057
Ncl	17.913325	54.73025	36.8398
Ncln	25.900825	39.084	17.1718
Ncmap	463.23425	13.84695	4.25845275
Ncoa1	4.6285625	0.88294825	2.48436
Ncoa2	3.847995	2.49061395	2.6930475
Ncoa3	13.878225	4.4631325	11.474085
Ncoa4	21.85075	28.8903	27.4956
Ncoa5	4.3701325	2.74230725	7.207645
Ncoa6	3.7528475	1.090268593	4.2457825
Ncoa7	3.4366275	1.476430475	5.6599975
Ncor1	16.694125	9.38361	17.00515
Ncor2	2.03007	3.0615925	2.744105
Ncr1	0.0047345	0	0
Ncs1	4.454945	23.332405	4.379905
Ncstn	38.420175	55.761575	36.969875
Nctc1	0	0	0
Ndc1	5.27874	14.18926	5.3204646
Ndc80	0.1645917	10.0383225	1.028424075
Nde1	35.517425	45.491525	17.922495
Ndel1	38.13855	54.69655	24.767625
Ndfip1	269.60125	553.9345	249.58875
Ndfip2	90.28125	36.63685	26.01665
Ndn	70.6839	54.525575	90.6392
Ndnf	1.8984325	0	0.970608
Ndnl2	25.016225	37.735425	22.96145
Ndor1	2.875349	4.020249	1.885683925
Ndp	8.41004	11.2250385	2.175884
Ndrg1	599.059	118.79325	58.59635
Ndrg2	190.4395	53.845025	28.45685
Ndrg3	30.592125	19.600625	15.608135
Ndrg4	14.529815	12.394615	12.55681
Ndst1	10.6422475	9.1588	6.02269
Ndst2	6.0506625	2.4182725	3.98981
Ndst3	0.164878325	2.308932275	0.001449713
Ndst4	0.169009	0	0
Ndufa1	164.34215	306.182175	243.905825
Ndufa10	89.309625	149.58075	81.68145
Ndufa11	20.80765	33.650475	27.71035
Ndufa12	29.9099	80.54995	36.31985
Ndufa13	124.810375	122.5235	119.96655
Ndufa2	174.451	277.7725	215.69575
Ndufa3	237.029025	387.018	351.37575
Ndufa4	267.42275	543.05025	341.64125
Ndufa4l2	9.7669825	6.448855	2.0490975
Ndufa5	138.866325	149.434625	116.033675
Ndufa6	159.64025	150.323075	120.423175
Ndufa7	211.566	331.16	222.5648
Ndufa8	151.90225	290.1655	213.28075
Ndufa9	52.479525	132.33075	52.6532
Ndufab1	11.2742775	28.177725	12.69545
Ndufaf1	14.0243375	6.71399	8.39427
Ndufaf2	23.25135	50.4646	23.991825
Ndufaf3	21.551375	15.813545	9.564265
Ndufaf4	4.840065	10.5205675	5.14933
Ndufaf5	3.405675	3.4974325	3.13251
Ndufaf6	7.347085	7.1944625	5.404803825
Ndufaf7	10.6054425	19.123005	12.47987
Ndufb10	208.94525	305.1465	207.50175
Ndufb11	66.10075	94.8407	77.49435
Ndufb2	58.04235	82.158125	49.74595
Ndufb3	111.305175	179.622175	126.124875
Ndufb4	22.115	28.14625	16.6723225
Ndufb5	48.60905	133.87425	87.763775
Ndufb6	171.11675	387.29025	208.903
Ndufb7	152.85525	224.40275	165.44225
Ndufb8	314.89225	603.88875	312.29225
Ndufb9	250.52675	471.62775	196.5065
Ndufc1	36.082325	67.639525	42.989025
Ndufc2	106.40435	238.48175	138.29725
Ndufs1	25.11015	39.68155	17.1862675
Ndufs2	101.687825	183.17175	81.37535
Ndufs3	24.9054	33.112475	25.6363
Ndufs4	39.13485	59.919125	39.224125
Ndufs5	1.282331709	0.72382075	0.265314372
Ndufs6	91.48215	149.396025	89.2414
Ndufs7	166.24125	164.2355	108.9235
Ndufs8	127.18975	219.21375	123.8439
Ndufv1	73.379325	82.8985	45.8839
Ndufv2	136.59075	164.94725	88.125575
Ndufv3	133.2718	190.2315	130.4248
Neat1	259.512	4.899073	67.571825
Neb	0	0.013044125	0.02050135
Nebl	1.6936	4.829985	0.85061875
Necab1	0.356222501	0.160167401	0.16432
Necab2	0.029979	0	0.15370075
Necab3	0.6483925	0.3825075	0.255378125
Necap1	13.395025	19.3279075	6.6818325
Necap2	48.6167	72.82435	74.401325
Nedd1	5.238159	11.2883875	9.160055
Nedd4	92.82725	148.79775	110.668125
Nedd4l	3.183425	3.3199125	5.7096025
Nedd8	289.9945	481.67	389.36825
Nedd9	8.58749	7.4226875	3.0837645
Nefh	0.002332215	0	0.001969775
Nefl	1.0924455	0	0.15947575
Nefm	0.1377505	0.21413525	0.1112793
Negr1	3.2374132	0.209522	0.28515575
Neil1	4.52619	1.6775625	2.2017945
Neil2	0.01528935	0	0.0132445
Neil3	0.19592375	3.37759625	2.18521975
Nek1	22.8116175	3.92752	3.371065
Nek10	0	0	0
Nek11	0.8767525	0	0
Nek2	0.3989025	13.0213225	0.829983675
Nek3	3.166855	0	1.293755
Nek4	4.341726	2.955318645	1.511892
Nek5	0.1052835	0.1195925	0
Nek6	22.19815	47.3608	41.692625
Nek7	27.62475	47.989425	29.88135
Nek8	8.2703475	1.82838375	4.61748
Nek9	7.6284925	8.07931	9.0531825
Nelfa	16.08885	18.64581	13.062405
Nelfb	31.3198	33.366675	23.5685
Nelfcd	16.294325	21.75635	15.7582
Nelfe	20.4498	31.81275	22.589045
Nell1	0.16981725	0.3942725	0
Nell1os	0	0	0
Nell2	0.2903665	0	0
Nemf	21.5654975	14.185025	24.5894
Nenf	130.96	122.773925	163.16875
Neo1	2.91618	5.0791075	1.75344925
Nepn	0.094793	0	0
Nes	10.14809	63.775475	32.2563
Nespas	0.082229275	0.1942155	0.090749425
Net1	8.31477825	16.14335	9.2547425
Neto1	0	0	0
Neto2	0.36689575	1.5361515	0.839771
Neu1	10.7669725	5.3593325	9.8315275
Neu2	0	0	0
Neu3	1.287143	0.0226217	0.730115
Neu4	0	0	0
Neurl1a	0.3241495	1.718399725	1.14943225
Neurl1b	0.272565048	1.7817845	0.7463655
Neurl2	0.890422025	3.602191975	1.6048375
Neurl3	0.6839675	5.886385	10.09673
Neurl4	2.54847	1.3620125	0.9999405
Neurod1	0	0	0
Neurod2	0	0	0
Neurod4	0	0	0
Neurod6	0	0	0
Neurog1	0	0	0
Neurog2	0	0	0
Neurog3	0	0	0
Nexn	3.4387525	0.383273575	1.6025425
Nf1	4.88772	2.799107075	4.06062
Nf2	6.4141675	11.1912925	6.86318
Nfam1	6.141852	5.72113	14.7637675
Nfasc	15.7733	0.088274288	1.27316225
Nfat5	4.28474	1.137945	2.8958275
Nfatc1	12.5388275	12.4931175	13.0307325
Nfatc2	2.2374215	3.290015	1.9536525
Nfatc2ip	1.04628775	0.60879675	0.5048862
Nfatc3	1.999485	1.3740085	3.578435
Nfatc4	2.5549235	4.34958725	2.24488695
Nfe2	0.006211175	0.8515425	0.486415325
Nfe2l1	20.6029	17.3516875	24.079675
Nfe2l2	73.9358	38.156225	73.158175
Nfe2l3	0.133238	0.7870625	0.199122
Nfia	23.96515	12.01515	15.655025
Nfib	16.7953	12.88267	9.65
Nfic	19.953875	36.851575	18.402475
Nfil3	2.6203775	20.48175	8.3287025
Nfix	8.73674	12.115305	8.63951
Nfkb1	10.4075	4.70466075	6.6243775
Nfkb2	10.821135	18.422325	9.84961
Nfkbia	102.5861	106.12805	76.9616
Nfkbib	23.08775	19.262075	12.82217
Nfkbid	1.5120469	2.840001975	2.97033965
Nfkbie	3.5699225	13.12032025	4.268605
Nfkbil1	4.3114375	1.7445525	2.7108875
Nfkbiz	13.16364873	4.90145425	6.00261
Nfrkb	4.25893	0.652344925	1.714997
Nfs1	21.2321	8.3917225	14.6996125
Nfu1	23.956775	36.205725	35.72445
Nfx1	15.96485	10.7894525	8.920515
Nfxl1	2.8008875	3.65387	6.4017375
Nfya	0.5068255	0.737118025	0.54873825
Nfyb	13.8998825	11.571645	8.8050875
Nfyc	9.0626725	12.946775	10.105665
Ngb	0.46215	0	0.4862525
Ngdn	33.047025	45.2313	27.642
Ngef	0.559935	1.00564539	0.19745025
Ngf	3.905585	3.3248625	5.80061775
Ngfr	37.48055	160.9017	225.3435
Ngfrap1	37.593575	98.6737	64.2368
Ngly1	19.157225	22.01495	15.6071
Ngp	0	0	0
Ngrn	16.0759	13.0104875	14.522375
Nhej1	6.6283525	6.871625	6.5133575
Nhlh1	0	0	0
Nhlh2	0	0	0
Nhlrc1	8.09938	2.719785	1.057604875
Nhlrc2	11.43248	7.025675	5.3318475
Nhlrc3	1.34071725	0.70288535	4.554449
Nhlrc4	0	0	0
Nhp2	27.2746	138.7465	44.713075
Nhp2l1	76.973825	131.3825	62.19945
Nhs	0.85837845	0	0
Nhsl1	1.15349525	0.730600525	2.3222675
Nhsl2	0.93585075	0.9731435	1.79231625
Nicn1	12.03193	10.61582	5.3688035
Nid1	92.881225	122.1503	194.26275
Nid2	37.165575	35.76955	28.330125
Nif3l1	11.8274825	25.6857625	6.694715
Nifk	25.142825	38.16008	23.878175
Nim1k	0.476675075	0.9886993	0.4218614
Nin	3.629345	3.2017275	5.5043275
Ninj1	89.06585	142.919825	239.67925
Ninj2	0	0	0
Ninl	1.81784	1.5394875	0.700519
Nip7	7.41314	19.377525	7.07607
Nipa1	17.2480675	2.10141075	3.91901
Nipa2	6.4095	15.17684	12.1318
Nipal1	10.4804975	2.28998375	39.545975
Nipal2	2.8714925	0.4447675	2.21768175
Nipal3	1.905906	1.0473865	1.368764625
Nipal4	0.041723325	0.07306875	0.026611
Nipbl	9.0845475	3.3743405	10.16222
Nipsnap1	4.93516	7.4007875	3.1588525
Nipsnap3a	0	0	0
Nipsnap3b	31.148825	55.099925	39.801075
Nisch	28.631625	36.8545	28.191775
Nit1	7.3170903	6.08228325	11.260655
Nit2	23.229075	34.880425	22.233685
Nkain1	0.32323725	4.60752	3.5786625
Nkain2	10.002875	0.455070275	1.42311225
Nkain3	0	0	0
Nkain4	12.2357025	3.054975	2.645205
Nkap	4.8892275	6.82014	5.0439625
Nkapl	1.1124455	0.9001175	0.7339615
Nkd1	9.313505	4.1232335	3.35205775
Nkd2	5.6431575	70.12815	29.96675
Nkg7	0.31399575	0	0
Nkiras1	3.468505	0.369832575	2.35671075
Nkiras2	13.8813	27.471175	18.2068625
Nkpd1	0	0	0.00882275
Nkrf	1.17561375	2.4304457	1.46310375
Nktr	6.03416	3.5178825	8.574525
Nkx1-1	0	0	0
Nkx1-2	0.07284175	0	0
Nkx2-1	0	0	0.001876273
Nkx2-2	0.0802555	0	0
Nkx2-2os	0.059656425	0	0
Nkx2-3	0	0	0
Nkx2-4	0	0	0
Nkx2-5	0	0	0
Nkx2-6	0	0	0
Nkx2-9	0	0	0
Nkx3-1	0	0	0
Nkx3-2	0.096738	0.20288125	0.33583425
Nkx6-1	0	0	0
Nkx6-2	7.0757E-134	1.00467E-76	6.7082E-94
Nkx6-3	0	0	0
Nle1	4.199865	7.0158525	3.0059725
Nlgn1	1.55024785	0.3811475	0
Nlgn2	5.111185	2.556824	4.25327325
Nlgn3	3.9395625	3.0752325	0.7201055
Nlk	3.0797525	2.195357425	2.610739
Nln	4.331965	15.740035	4.35555
Nlrc3	0.0751505	1.37659	0.155103
Nlrc4	0.142278325	0	0.43932875
Nlrc5	0.395318225	0.2686995	0.880561553
Nlrp10	0.2306385	0.019982025	0.002023495
Nlrp12	0	0	0
Nlrp14	0	0	0
Nlrp1a	0.062335018	0.000394183	0.000626355
Nlrp1b	0	0.7217175	0.0727693
Nlrp1c-ps	0	0	0
Nlrp2	0	0	0
Nlrp3	0.22227	0	1.39751275
Nlrp4a	0	0	0
Nlrp4b	0	0	0
Nlrp4c	0	0	0
Nlrp4e	0	0	0
Nlrp4f	0	0	0
Nlrp4g	0	0	0
Nlrp5	0.000591963	0	0
Nlrp5-ps	0.06102	0.05757425	0.05762625
Nlrp6	0	0	0
Nlrp9a	0	0	0
Nlrp9b	0	0	0
Nlrp9c	0	0	0
Nlrx1	5.741245	4.793767	2.48040975
Nmb	5.45463	3.6219325	3.644185
Nmbr	0	0	0
Nmd3	27.328825	52.206175	26.77785
Nme1	67.469675	353.98975	140.69075
Nme2	41.365925	200.8715	88.585975
Nme3	26.741225	14.0184275	23.799875
Nme4	6.26097	20.8202575	12.4671625
Nme5	2.041425	2.650436	0
Nme6	5.6484439	12.47156425	8.50923
Nme7	6.788245	13.419975	11.6371375
Nme8	0.16149525	0	0
Nme9	0	0	0
Nmi	17.7075725	20.3240475	13.46224
