Gene symbol	Astrocytes	Neuron	Oligodendrocyte Precursor Cell	Newly Formed Oligodendrocyte	Myelinating Oligodendrocytes	Microglia	Endothelial Cells
IVD	27.7688785	13.235509	22.774186	17.8660535	11.9629195	10.285776	7.2480095
IVL	0.1	0.1	0.1	0.1	0.1	0.1	0.1
IVNS1ABP	39.4580945	54.9770025	61.275559	32.551663	3.642763	77.4220845	57.794424
IWS1	4.192024	3.4509505	3.1686035	1.9068195	0.886984	1.0670215	3.5883435
IYD	0.812322	0.130473	0.1	0.3587255	0.4440315	0.1	0.1
IZUMO1	0.1	0.1	0.1	0.1588295	0.1	0.1436375	0.1802335
IZUMO2	0.1	0.1	0.1	0.1	0.1	0.1	0.1
IZUMO3	0.1	0.1	0.1	0.1	0.1	0.1	0.1
IZUMO4	2.5829135	2.439293	0.348221	0.772468	0.588401	0.310913	2.475009
JAG1	5.193044	3.3056675	5.257322	1.8669385	0.2501545	0.2398265	17.4831875
JAG2	0.7524495	8.9642905	1.0382975	0.8797565	0.371623	7.117362	43.948866
JAGN1	15.92643	10.977099	16.648038	19.5994335	17.067873	11.031822	12.581124
JAK1	22.636751	13.839193	17.2818525	9.490612	6.33081	33.7439385	25.1059745
JAK2	11.5770645	11.386639	13.3522	11.887304	3.2488265	4.414414	39.3302295
JAK3	0.5761365	1.513289	2.1731525	0.1145155	0.3803525	47.6940245	23.2659615
JAKMIP1	1.0943085	7.664472	0.6211745	2.630753	0.5339015	0.4993535	0.1433295
JAKMIP2	2.647524	10.4207795	8.526795	4.8345895	2.08995	0.1	0.1
JAKMIP3	0.1	3.374898	0.124358	3.676905	4.0358655	0.1	0.1
JAM2	56.73388	4.3285915	54.800326	41.642107	3.8055355	6.5526835	53.971469
JAM3	13.564179	13.686338	51.9462585	103.6641375	84.938404	7.053057	4.623821
JARID2	9.297902	11.469059	6.7674125	6.5970245	2.8022895	2.754162	9.109509
JAZF1	1.611679	17.3208385	10.9852205	3.2841785	0.7843975	0.41828	1.511587
JDP2	10.553893	20.050474	13.2789815	8.849016	10.0391555	70.0021545	8.115998
JKAMP	19.8811555	16.9136755	20.5087285	26.337991	15.684047	6.9013405	17.192051
JMJD1C	30.67682	16.622589	21.7629895	11.207874	2.096803	10.2321	20.239888
JMJD4	4.371555	3.278769	3.512692	1.987919	0.9696465	1.868561	1.3564655
JMJD6	10.9189725	10.2645735	17.3095115	15.413287	10.368093	23.2438345	30.7719535
JMJD7	6.10477	3.266438	6.4153375	3.9953765	2.791738	1.954171	8.342817
JMJD8	19.0205815	17.1216285	28.98043	29.0960145	16.1013565	17.935577	20.2663315
JMY	9.9555965	9.42556	8.508976	18.053407	3.544801	1.536327	18.924441
JOSD1	16.4048345	14.3864255	15.0994105	9.437901	5.786732	15.02022	12.8398975
JOSD2	4.954057	3.721837	14.854472	95.985468	190.477656	11.6438415	11.8708505
JPH1	0.4018585	1.75875	0.303168	1.9916385	2.978429	0.1	0.980579
JPH2	0.2725665	0.1	0.1	0.1	0.1	0.1	0.176849
JPH3	0.1079645	19.076749	17.4923475	10.918435	4.9985775	4.6153135	0.161263
JPH4	0.7981475	43.0429065	8.593841	1.556125	5.5502155	6.38019	0.282689
JRK	0.4520405	0.333606	0.6261795	0.3935385	0.2679195	0.1504475	0.14598
JRKL	0.1	0.1	0.1	0.1	0.1	0.1	0.1
JSRP1	0.1	0.3128155	0.1	0.187273	0.1635125	0.2188795	0.1
JTB	26.7178005	20.4314365	33.8555435	30.2554155	26.5391695	19.9214295	20.6218225
JUN	1164.313047	191.1099575	288.322363	137.271522	46.490942	608.6561525	609.9518245
JUNB	379.267892	160.5868935	82.2373735	5.8726135	10.867689	2309.948875	607.9240145
JUND	347.5623565	141.9626855	157.7735535	92.648272	71.8784035	673.602013	316.1276465
JUP	2.51246	6.732122	3.271534	3.4597195	12.2087405	42.5979825	25.5653215
KALRN	20.292562	6.8423465	7.4153635	1.7218155	3.4404475	2.8622825	2.147598
KANK1	26.0050405	3.0919355	40.9798305	51.5984835	8.605731	0.2740175	10.83668
KANK2	4.0350685	0.9653345	1.401915	1.9451415	2.147408	1.385286	4.4465305
KANK3	1.973967	2.6949645	2.0007245	0.5274435	0.5727355	1.747034	65.9733725
KANK4	0.118404	0.299311	0.219346	0.1	0.1	0.1	8.461628
KARS	13.7244265	21.2096015	36.5858235	30.987147	21.089819	19.2874695	41.68208
KAT2A	27.184297	16.35887	23.3339445	16.1764075	6.3003185	12.444892	9.8639495
KAT2B	8.0817385	4.0255795	4.863693	9.9665005	10.468992	1.819288	8.535128
KAT5	17.1974765	19.1383925	15.1737995	11.6279345	8.119984	19.327078	14.3322705
KATNA1	9.089903	5.0006405	7.148752	4.849091	2.1039	5.635826	12.4863315
KATNAL1	4.46524	5.7381685	5.2702125	12.644653	9.6878555	0.72112	0.507847
KATNAL2	0.9181085	0.870309	1.1246325	0.2521805	0.1	0.1	0.1208195
KATNB1	5.239928	10.8041925	10.139716	7.447437	4.605807	3.298698	5.8480445
KAZALD1	0.4551035	2.0587025	1.052687	0.5926915	0.4023285	0.2414855	1.126748
KAZN	8.7052135	8.622342	27.0431655	88.237248	49.5666385	1.0327575	4.3936155
KBTBD11	14.186008	3.7620925	15.1327085	5.338456	4.7928045	0.8769415	12.238128
KBTBD12	0.110912	0.1	0.1	0.1	0.1	0.1228835	0.1
KBTBD13	0.1	0.1	0.188583	0.125197	0.1	0.1	0.1
KBTBD2	9.776658	15.4493	13.5822925	9.7987965	3.7416	14.0114475	29.0353725
KBTBD3	2.4402025	0.9753125	1.865056	3.1352575	2.850237	0.477026	2.654185
KBTBD4	5.0743395	7.3716175	10.4520425	5.92105	2.1351405	2.850799	4.9052235
KBTBD7	4.7076185	6.0083325	7.581566	2.4233825	0.8742175	1.506717	4.4912595
KBTBD8	3.586173	0.5679205	3.533344	1.1986965	0.152479	0.13008	0.1551045
KCMF1	15.2218285	21.304544	15.71687	14.218187	8.686363	14.483225	37.1547435
KCNA1	0.1	0.7430725	3.3700265	17.1256585	22.050196	0.1644225	0.1
KCNA10	0.1	0.1	0.1	0.1	0.1	0.1	0.1
KCNA2	16.1501185	1.585669	4.7300855	9.555499	1.515646	0.1055815	0.1
KCNA3	1.0091825	5.544939	3.5587885	0.715832	0.1157145	0.154179	0.1
KCNA4	0.164269	6.2370455	0.7048765	0.4113825	0.316605	0.1	0.1
KCNA5	0.1	0.7686565	0.773613	0.127526	0.1	0.1	2.7436595
KCNA6	10.1654915	14.868083	24.1106555	16.435889	25.9391155	0.397704	4.428334
KCNA7	0.1	0.1	0.1	0.1	0.1	3.6084965	0.1549
KCNAB1	0.2359565	7.4526745	4.4724335	0.785512	0.3175905	0.135937	0.2126975
KCNAB2	0.452505	11.559865	8.7942935	2.5879535	7.0804275	9.288158	0.297897
KCNAB3	1.3251585	5.9006185	4.6089585	1.1010705	0.5946205	1.5882745	0.4034685
KCNB1	3.606794	5.491052	6.8120835	1.366429	0.2790765	0.1658865	0.104982
KCNB2	0.1	7.3490765	0.7695735	0.110393	0.1	0.1	0.1
KCNC1	1.2669585	12.77734	4.1288685	1.7317775	0.400089	0.259206	0.1
KCNC2	0.306175	15.348762	1.087407	0.160588	0.152808	0.390944	0.1
KCNC3	1.89749	8.057898	8.8965115	4.267579	1.288217	0.3643325	0.2347295
KCNC4	10.209589	4.168161	2.40564	0.271557	1.337752	1.20854	0.1
KCND1	3.688672	2.6849855	2.899961	0.6322675	0.5365595	19.480988	0.1
KCND2	8.8710125	11.3186465	26.9318685	4.4192745	0.189031	0.107412	0.1
KCND3	11.3404225	13.8092775	22.2664455	5.050029	0.195209	0.1093385	0.10945
KCNE5	28.343383	3.929172	3.2389565	0.8097115	0.536194	0.424405	0.4200525
KCNE2	0.103291	0.1	0.1	0.1	0.1	0.1	0.1
KCNE3	0.1	0.11849	0.1	0.1	0.1	0.1	4.5405965
KCNE4	0.467803	0.3278835	4.509734	4.8895215	2.32279	0.367164	7.779934
KCNF1	0.498086	3.9692045	2.295765	0.363383	0.5223665	0.283734	0.1
KCNG1	0.1	0.970283	0.199783	0.1	0.1891345	0.1	0.1
KCNG2	0.1	0.2249725	0.1999225	0.1	0.1	0.4179445	1.207078
KCNG3	0.1	0.5253115	0.1	0.1	0.1	0.1	0.1
KCNG4	1.6447255	0.1893645	1.024939	0.1	0.2889	0.266647	0.1
KCNH1	0.1	2.6220705	0.381079	0.1	0.245507	0.213465	0.1
KCNH2	0.3415515	6.340905	5.544976	2.3998035	0.166701	0.512898	0.1
KCNH3	0.1224135	1.8607495	3.5492795	0.321772	3.4313785	4.5809455	0.1
KCNH4	0.302522	2.651965	1.172038	0.379302	0.1	1.028721	0.1
KCNH5	2.8603405	0.4738865	3.104438	0.7600845	0.1	0.1	0.1
KCNH6	0.368425	0.498793	0.1	0.1	0.1	0.1	0.1
KCNH7	0.1885245	12.1048875	0.3186755	0.1370905	0.1	0.1	0.1
KCNH8	0.123522	0.4170955	4.075143	0.6969785	0.1	0.1	0.1
KCNIP1	1.771711	32.305886	24.377608	5.060671	0.6559175	0.1591465	0.192318
KCNIP2	0.64535	76.294184	8.1207965	10.740546	2.64893	2.3654685	0.2587495
KCNIP3	39.548477	5.6263075	125.6032925	28.794426	2.2793935	1.199367	0.2536865
KCNIP4	1.246714	17.994401	1.207824	0.446711	0.3840985	0.13892	0.306114
KCNJ1	0.1	0.1	0.1	0.1	0.1	0.1	0.1076595
KCNJ10	185.486883	8.092062	82.5839445	99.716603	58.2620615	2.533731	0.465095
KCNJ11	0.4066305	5.9428535	1.837838	0.4908865	0.31881	0.575847	0.1
KCNJ12	0.1	1.5467625	0.235227	1.400715	0.616915	0.1648695	0.277937
KCNJ13	0.3842815	0.255404	0.2125185	0.1419625	0.1	0.1	0.1751845
KCNJ14	0.3660505	0.462015	0.3700275	0.161866	0.1	0.182688	1.1049185
KCNJ15	0.1	0.1	0.1	0.1	0.1	0.1	0.760462
KCNJ16	3.564172	0.2512445	6.988969	1.520995	0.1	0.1	0.1
KCNJ2	0.4564945	0.729662	0.713536	2.1062015	2.6398115	0.9856725	41.763713
KCNJ3	0.1784865	6.3756005	3.366827	3.528516	0.3169745	0.1	0.103891
KCNJ4	0.1	1.6868125	1.5264	0.578783	1.7500425	1.3933695	0.1731355
KCNJ5	0.1	11.643603	0.1	0.1	0.1	0.1	0.1
KCNJ6	0.170144	0.8102255	0.5574275	0.1571375	0.1016825	0.1	0.1
KCNJ8	0.574848	0.2321785	0.40033	0.1	0.120394	0.495347	25.847603
KCNJ9	0.1	2.449634	1.5778095	0.2164225	0.7933405	1.123107	0.1
KCNK1	0.653847	3.6551325	24.014773	4.249076	0.8757475	0.430288	0.1198035
KCNK10	3.7458845	3.6201055	7.8948495	1.2243605	0.112214	0.1	0.1
KCNK12	0.1	1.111796	1.6558905	0.2127485	0.3803985	22.8011795	0.1
KCNK13	0.2240205	0.417344	1.8826555	4.466765	19.8680255	33.6600375	0.1
KCNK15	0.1	0.1333355	0.1	0.1	0.1	0.1256725	0.1
KCNK16	0.1	0.1	0.1	0.1	0.1	0.1	0.1
KCNK18	0.1	0.1	0.1	0.1	0.1	0.1	0.1
KCNK2	21.0813315	14.0682225	19.633272	3.491115	0.772402	0.7897075	0.252643
KCNK3	0.1324	1.023255	0.791902	0.154382	0.250552	0.2283455	0.1
KCNK4	0.1680115	1.000735	0.1	0.1	0.179556	0.719723	0.1
KCNK5	1.0332165	0.179012	0.148911	0.4072185	1.4165505	0.1035755	3.249163
KCNK6	0.1	0.1	1.673037	0.1	0.129229	41.4625365	0.3380815
KCNK7	0.115444	0.320363	0.1	0.1	0.1	0.271607	0.260915
KCNK9	0.1	17.466081	0.231022	0.1	0.1026145	0.1	0.1
KCNMA1	5.30596	5.6879945	6.247704	1.6625735	0.2472345	0.123334	0.1
KCNMB1	0.1331575	0.133244	0.1	0.1	0.1	0.1	0.557603
KCNMB2	0.1	6.0887815	0.774082	0.1558375	0.1	0.1	0.1617965
KCNMB3	0.1	0.115083	0.1	0.1	0.1	0.1	0.1
KCNMB4	1.210225	12.932824	45.444768	14.316249	12.9639645	3.551469	0.6951015
KCNN1	2.9917555	2.4022805	4.8944365	2.9705715	1.1152445	1.4060195	0.1
KCNN2	19.3687485	6.7043615	3.6257395	0.495112	0.5971105	0.231663	0.114275
KCNN3	21.204219	1.5733825	1.7127965	0.343576	0.1056615	0.1	0.1
KCNN4	0.1063245	0.1	0.182242	0.1	0.1	1.580079	0.1125825
KCNQ1	0.1068465	0.1094215	0.1	0.1	0.1	0.112099	21.7744385
KCNQ2	0.2267535	30.9923885	10.852063	2.363592	1.3423575	2.0539425	0.2320275
KCNQ3	0.2372435	4.275254	2.8111085	4.589989	0.917231	0.1	0.1
KCNQ4	6.307764	5.30034	1.5902775	1.573052	0.948648	0.1592825	2.3192035
KCNQ5	0.1	9.3656225	0.8391345	0.9831995	0.296825	0.1	0.1
KCNRG	0.6157765	0.6103955	0.6712975	0.60671	0.1970015	0.1	1.291457
KCNS1	0.125848	0.6443785	0.2943905	0.1	0.139408	0.2210865	0.1
KCNS2	0.1	2.3021955	0.1054635	0.1	0.1	0.1	0.1
KCNS3	0.160672	0.215367	0.365214	0.1028695	0.1	0.1	0.115993
KCNT1	1.989993	15.9451465	1.988417	0.638145	0.399292	0.778787	0.1
KCNT2	0.14238	2.8804505	1.984173	0.7083765	0.1	0.1	0.1
KCNU1	0.238474	0.8012215	0.657183	0.60019	0.6544435	0.1	0.1
KCNV1	0.1	0.7485715	0.5097925	0.1	0.1714145	0.1	0.1
KCNV2	0.1	0.1	0.1	0.1	0.1	0.1	0.1
KCP	0.5108775	1.1292845	0.415834	0.1	0.1	2.5104045	27.116497
KCTD1	6.227877	3.669488	4.101361	0.9598155	0.8770815	0.799733	1.15532
KCTD10	29.9950725	15.5508615	14.221192	12.860444	7.796091	20.200549	82.3686195
KCTD11	1.0292475	0.1	1.133276	1.0062955	1.8317195	2.84883	0.9813505
KCTD12	5.5838075	20.8253955	23.4892725	3.0757515	1.054721	135.0486495	27.2334875
KCTD13	3.623507	30.7787535	9.830713	23.989221	58.1196605	11.565369	2.309071
KCTD14	1.312421	0.1	0.241346	0.1415645	0.178259	0.1150765	0.1
KCTD15	6.4922075	5.4805655	15.5395255	8.3941605	1.189957	0.46551	0.214149
KCTD16	0.1	2.644407	0.2219335	0.1	0.1	0.132743	0.1
KCTD17	33.6073685	23.756256	35.2777825	20.7641145	22.8991635	6.584569	53.1828635
KCTD18	6.4855255	4.5165705	4.5303175	4.5213135	4.2160115	1.158869	2.6935565
KCTD19	0.1	0.1	0.1	0.1	0.1	0.1	0.1
KCTD2	12.6789905	15.1739095	10.441828	10.747571	13.3993125	13.600771	10.59688
KCTD20	12.212438	20.400667	19.0591025	13.7854565	7.8757945	16.8670675	27.1643025
KCTD21	2.6162545	0.817173	3.7245735	3.33468	5.5461265	3.867862	0.325599
KCTD3	9.0787545	15.1260295	16.8444895	16.335632	28.6985795	2.944051	14.402936
KCTD4	1.728738	0.92123	5.6988025	3.007378	1.8895495	0.1	0.2076195
KCTD5	48.3234895	15.7069665	22.4588665	24.176487	15.0992795	10.735996	13.974486
KCTD6	15.1209225	16.1273345	7.7756105	4.2136595	1.8294355	16.8700655	4.659314
KCTD7	2.0710845	3.2705695	4.0871145	2.8553665	3.9098705	0.7276115	1.4722935
KCTD8	0.157046	11.614905	0.9303395	0.3440505	0.1	0.1	0.1
KCTD9	3.730052	1.834743	2.6669435	2.039724	1.2095125	0.84754	4.5082865
KDELC1	13.892609	2.7689935	7.0709935	6.6400495	3.157186	1.485382	14.3666065
KDELC2	4.558082	2.817648	3.191335	2.0378195	0.8190365	2.3428535	7.7647915
KDELR1	38.9838675	31.6395915	58.409299	48.880123	35.4183615	57.738781	78.7103605
KDELR2	34.2729375	14.6524025	41.3433695	24.713769	8.1928545	30.12897	33.483073
KDELR3	2.105578	0.3639265	2.1658255	0.775365	1.120444	0.235324	3.572403
KDM1A	20.2253075	31.307947	27.387078	16.4606365	6.910168	11.263397	19.3471185
KDM1B	4.3039225	4.8236745	6.5431685	9.057719	3.595495	2.413847	2.5729625
KDM2A	11.706853	14.469187	9.069013	8.091493	3.8404805	5.0482365	9.5875645
KDM2B	3.326175	9.6282465	9.9921915	4.206919	1.6984635	17.0382605	2.8236325
KDM3A	18.789437	7.6707895	12.1405955	8.975257	2.7361815	7.8883725	23.104527
KDM3B	12.54333	6.1984955	11.405626	7.321837	3.0392035	8.2657705	5.8273275
KDM4A	13.9583545	12.8317905	12.6094845	12.758403	9.156151	13.115689	9.6685145
KDM4B	12.5968465	14.669719	14.6392305	12.820089	9.4448175	11.2041705	8.763978
KDM4C	8.5625065	4.2108925	7.1780005	5.4511935	1.648727	1.5401425	11.3518955
KDM4D	0.1	0.261065	0.1	0.179248	0.240157	0.1	0.1
KDM5A	8.8760125	6.6075085	4.7231	4.4120325	1.554408	1.351986	9.998681
KDM5B	14.783764	13.0815925	7.959431	5.7860735	3.058265	2.4106255	10.8307215
KDM5C	11.8077215	9.8492365	12.026261	11.227785	6.4326955	10.542668	8.423158
KDM5D	7.6338175	1.355079	4.03897	3.21902	0.888165	0.560634	2.048329
KDM6A	10.6470245	6.7167365	7.45737	6.218843	2.206079	1.8237915	15.118344
KDM6B	21.224737	16.594101	10.084808	12.1880695	2.887898	58.365745	16.647518
KDR	2.2638705	0.7090815	0.761017	0.2226255	0.328028	1.229642	268.192773
KDSR	6.964807	6.7729875	7.0320055	7.077026	5.8917145	2.914766	4.547011
KEAP1	6.378527	11.3162115	11.748599	11.92413	13.1247295	9.554225	9.171942
KEL	0.1	0.1	0.1	0.1	0.1	0.1	0.1
KERA	0.1	0.1	0.1	0.1	0.1	0.1	0.1
KHDRBS1	24.529724	47.15049	47.692409	31.144002	15.24495	18.9037005	30.743302
KHDRBS2	0.3219885	11.117637	10.656061	5.5264215	0.537384	0.1	0.1
KHDRBS3	8.3299905	31.3122145	45.2569045	16.833143	5.455559	7.108429	0.936202
KHK	2.3148335	2.5483495	4.9333215	3.29113	3.2063395	55.643242	8.1454275
KHNYN	8.751935	4.5050175	5.256014	1.9240665	0.4508235	8.270312	8.3137345
KHSRP	14.171586	19.78231	18.855232	17.255668	6.914598	11.1729925	4.0607635
KIDINS220	53.712191	40.382107	31.475512	22.277749	7.5395285	4.0026025	12.277815
KIF11	2.610963	1.4907885	4.472857	0.4102375	0.1	0.1379485	2.012348
KIF12	0.1	0.1	0.1	0.1	0.1	0.1	0.1
KIF13A	6.968384	3.735725	17.7270505	7.510174	3.938773	1.8665675	4.3906485
KIF13B	2.4935465	2.021511	2.96361	5.407164	10.684137	2.0634405	2.782783
KIF14	0.6474925	0.1	0.8749715	0.1052845	0.1	0.1	0.1636955
KIF15	1.7970765	0.262818	2.3312325	0.3952385	0.1	0.1130945	1.166078
KIF16B	1.030345	1.165695	0.990442	1.1358125	0.6442505	0.7266975	2.5490005
KIF17	0.4192215	1.347673	0.5378295	0.1893515	0.357128	0.393755	0.1
KIF18A	4.1782695	0.7206435	1.7999	0.2402515	0.1	0.1	2.066045
KIF18B	1.343871	0.3851335	3.6044405	0.402784	0.1	0.347511	0.963093
KIF19	0.298516	0.7094025	1.9426975	52.3664035	11.698491	0.5308825	0.1
KIF1A	40.2291435	96.229006	39.909951	98.8096355	126.247826	4.2182615	0.4477325
KIF1B	84.7431925	60.3862235	31.361073	91.818133	75.7607115	2.816216	8.4974165
KIF1C	26.36259	3.623271	11.705215	20.853766	36.8056735	11.910098	34.847754
KIF20A	1.441148	0.3642275	3.617298	0.389047	0.1601885	0.48382	2.681386
KIF20B	1.384005	0.2436835	1.557262	0.184598	0.1	0.1	0.7602285
KIF21A	20.9226855	13.1912075	0.9992585	15.727065	7.355078	0.127193	0.1721145
KIF21B	23.3519795	21.0774425	20.665354	22.1572305	2.4529465	29.6068955	0.1507335
KIF22	3.463556	1.045405	7.834738	0.945804	0.269866	0.841339	5.3271665
KIF23	2.7103385	0.492513	3.944907	0.3624745	0.1	0.361942	5.131588
KIF24	1.736979	0.9006495	0.67514	0.6708275	0.1751895	0.1	0.289653
KIF26A	0.9994115	3.5815195	6.0161135	12.189562	1.883775	0.1211525	36.7538885
KIF26B	0.1	2.1278215	2.304487	0.733935	0.1	0.1	0.1
KIF27	0.277053	0.273646	0.1	0.1	0.1	0.1	0.1
KIF2A	13.632742	22.757941	13.7110345	8.26694	3.9797755	1.594603	12.604184
KIF2B	0.1	0.1	0.1	0.1	0.1	0.1	0.1
KIF2C	1.310237	0.3181125	3.3073185	0.192587	0.1	0.5764165	1.433009
KIF3A	16.9502775	28.458858	30.637028	17.0716035	5.1847085	1.204087	4.307164
KIF3B	8.3987595	9.379741	5.515841	4.038123	2.0898495	3.7084925	6.3850195
KIF3C	11.358774	29.629061	16.6358235	15.430661	19.657619	2.885902	2.363994
KIF4A	1.478926	0.294462	2.0047765	0.26447	0.1421885	0.1515015	1.4571535
KIF5A	1.8445125	69.9916685	24.3473435	57.0509195	191.2025075	14.8701105	0.336146
KIF5B	17.32208	13.755156	16.3354725	30.7595675	31.6350155	3.358003	43.271689
KIF5C	3.274372	71.960017	9.1979675	13.476758	26.6844625	1.5502715	0.3349895
KIF6	0.1893855	0.111465	0.1	0.483989	0.5835535	0.1	0.1
KIF7	4.7465525	0.8261685	3.7456235	2.657417	0.402985	0.3366165	0.705456
KIF9	0.531013	0.583491	0.1181315	0.4216895	0.455005	0.905673	0.321039
KIFAP3	11.568204	40.5641785	37.5059745	24.868998	9.1593835	2.3823575	6.789453
KIFC1	1.300908	0.84393	5.148057	0.724751	0.230548	0.1802975	1.2772395
KIFC2	7.1783785	42.02542	12.9605085	5.1929415	14.6626785	17.168012	0.74922
KIFC3	61.533254	9.3469035	41.230045	23.8804995	4.546511	7.1500355	17.746188
KIN	5.658094	3.324205	3.9810155	1.618768	0.942772	1.483361	8.3634185
KIRREL1	1.720675	1.2964085	0.5666025	0.1	0.1	0.1	0.6379935
KIRREL2	2.70788	0.4308015	1.373202	0.1	0.501828	0.2805505	0.1
KIRREL3	20.460588	7.261301	8.83727	27.0769485	12.923753	0.6523465	0.204972
KISS1	0.1	0.1	0.1	0.1	0.16887	0.1	0.152706
KISS1R	0.1097125	1.0438395	0.4004065	0.2554245	0.5163855	0.5135415	0.101934
KIT	0.416188	28.3440885	6.432956	0.9279185	0.374875	0.108472	10.310057
KITLG	3.2462785	3.1255885	0.5363845	0.11625	0.1652645	0.896291	112.616546
KL	0.1	0.138373	0.4709735	0.1	0.1	0.1	0.1
KLB	0.1	0.156278	0.1	0.1	0.1	0.1	0.1
KLC1	30.276256	226.436415	45.9351355	79.8607035	225.572458	17.778411	38.302628
KLC2	7.079127	29.976558	8.407452	9.3859545	13.21252	10.072992	5.876118
KLC3	0.5559485	0.497312	1.810502	0.5039415	0.121957	0.2891955	0.1
KLC4	7.7226265	7.594727	8.814991	6.0441735	8.2779445	19.58633	9.7737935
KLF1	0.110062	0.134946	0.1433615	0.11013	0.1	0.1870365	0.1
KLF10	39.864318	12.5973715	8.454395	16.366564	5.8766855	46.623943	25.409616
KLF11	18.5922365	9.136938	12.234696	12.221396	3.0248895	4.3700405	34.4749735
KLF12	6.62929	5.871183	8.1719515	2.050604	0.1161425	0.7250285	3.970004
KLF13	12.0183995	24.6161195	11.003346	30.2585465	23.549909	11.689182	16.8511915
KLF14	0.4850105	0.3768425	0.1	0.1	0.1	0.1	0.1
KLF15	23.229961	1.245562	6.205756	2.9985535	1.0750495	1.062949	0.1442975
KLF16	5.6202955	21.8706655	7.42555	3.870428	2.2994295	19.750727	11.0189755
KLF17	0.1	0.1	0.1	0.1	0.1	0.1	0.1
KLF2	196.7089215	32.4690985	35.3007175	3.0427705	1.9051025	441.7367715	291.2088895
KLF3	19.480519	4.073132	9.627274	5.2146755	3.546993	10.855521	32.7571495
KLF4	288.9022575	21.7703565	35.27971	8.023206	3.9421835	59.1595875	121.0227785
KLF5	3.3938065	4.4740505	0.3170315	0.2309325	0.121657	0.110877	0.301709
KLF6	299.912545	40.5486415	45.7255285	26.4784755	10.4220925	66.7067665	282.1093365
KLF7	20.788229	21.143362	5.022716	5.1751355	2.822226	2.7394065	8.418658
KLF8	0.2268785	4.023321	1.554755	1.3211755	0.417152	0.1	0.1585085
KLF9	32.7293375	33.6375825	14.7976555	13.6455755	6.8080465	0.790337	20.645472
KLHDC1	2.169044	5.0301195	1.4763055	4.0236595	2.201817	0.5952885	0.823703
KLHDC10	15.1871525	29.294391	24.7391325	12.0678995	4.2905895	6.278907	8.46899
KLHDC2	15.2492645	49.5588315	30.5497205	27.216915	12.9030995	8.463265	16.830882
KLHDC3	18.738887	42.0576365	41.6336055	28.0076125	33.1513285	32.51319	37.7125665
KLHDC4	8.814779	8.4978745	8.0790485	6.214853	4.488972	10.7629	5.0229195
KLHDC7A	0.361645	0.1	0.620813	0.1	0.2645215	0.128304	0.1
KLHDC7B	0.1	0.1	0.1	0.1	0.1	0.1	0.1
KLHDC8A	0.1545025	3.513904	0.4121605	0.144738	0.43716	0.638579	0.1
KLHDC8B	5.445795	15.039	7.3129355	1.7411905	1.023122	50.2718245	4.160408
KLHDC9	1.0145575	2.4570635	1.5050595	1.025114	0.9312555	0.724134	0.5738495
KLHL1	0.1	7.1852155	0.1	0.1	0.1	0.1	0.1
KLHL10	0.2023225	0.1898525	0.2127025	0.132689	0.1	0.1	0.1
KLHL11	4.6240295	9.384874	7.1436385	5.8063285	0.8645765	0.780691	2.2437045
KLHL12	4.806027	8.9512075	4.1547815	3.042897	2.7055035	0.5659695	1.627735
KLHL13	7.9832115	12.303021	36.2999455	8.1930355	3.351004	0.5573365	6.484068
KLHL14	0.1	0.3853675	0.1	0.1	0.1	0.1	0.1
KLHL15	2.2264165	3.798828	3.0434445	2.041143	0.9792175	1.5655165	1.5717945
KLHL17	17.611914	12.3756785	15.068024	22.6666815	11.87635	9.790994	4.6942635
KLHL18	3.5788665	6.2900295	4.4170595	5.8473125	2.41382	6.5541005	4.148493
KLHL2	4.784589	16.2777205	11.121813	109.7160175	111.664428	4.1803265	18.121091
KLHL20	6.295174	4.069367	3.8834315	3.775092	2.413209	1.0138375	5.250754
KLHL21	2.9603395	5.550114	4.1878335	4.6733105	2.0412885	10.593741	2.9086465
KLHL22	11.1724075	19.4701505	14.1748615	7.649262	4.844989	8.820681	5.3701035
KLHL23	7.491789	10.8951655	10.985686	4.0763	0.7766075	0.849602	5.364011
KLHL24	12.7885	15.342782	9.894475	7.1550975	3.183317	3.0682035	13.440744
KLHL25	12.715081	2.4269205	7.3383705	3.7352765	2.089744	15.3661945	3.9316365
KLHL26	7.3449515	12.4998905	7.2094295	4.131343	2.249287	4.7403195	3.628
KLHL28	6.5401595	5.0115275	4.579837	3.9690615	1.482542	0.5161795	3.6283325
KLHL29	0.143623	3.847883	0.927803	0.4680665	0.3073785	0.1958005	0.1076755
KLHL3	0.4983755	1.025326	1.563516	0.430381	0.1377055	0.425612	0.768065
KLHL30	0.1	0.1	0.1	0.265513	0.2084885	0.1	0.1
KLHL31	0.1	0.1	0.1	0.1	0.1	0.1	0.1
KLHL32	2.7795485	6.361248	6.618149	1.9540975	0.597356	0.1	0.196125
KLHL33	0.1	0.3390215	0.108461	0.1	0.1	0.1	0.1
KLHL34	0.1	2.052271	0.539948	0.129707	0.3253745	0.1	0.1
KLHL35	0.1	1.029917	0.1	0.3615805	1.1808635	0.814219	0.1163955
KLHL36	2.2515715	1.8689445	3.7980055	1.2880525	0.361016	7.7141265	2.823569
KLHL38	0.1	0.1345335	0.1	0.1	0.1	0.561746	0.1
KLHL4	0.187202	0.4680035	0.369456	8.2609205	16.2133505	0.1	40.562919
