Gene symbol	Astrocytes	Neuron	Oligodendrocyte Precursor Cell	Newly Formed Oligodendrocyte	Myelinating Oligodendrocytes	Microglia	Endothelial Cells
Olfr1509	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr151	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr1510	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr1511	0.162625	0.1	0.1	0.1	0.1	0.1	0.1
Olfr1512	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr1513	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr152	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr153	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr1532-ps1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr1535	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr1537-ps1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr154	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr155	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr156	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr157	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr159	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr16	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr160	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr161	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr164	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr165	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr166	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr167	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr168	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr169	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr17	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr170	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr171	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr172	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr173	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr175-ps1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr176	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr178	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr179	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr18	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr180	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr181	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr183	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr186	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr187	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr19	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr190	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr191	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr192	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr193	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr194	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr195	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr196	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr197	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr198	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr199	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr2	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr20	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr201	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr202	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr203	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr204	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr205	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr206	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr207	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr211	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr212	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr213	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr214	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr215	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr218	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr220	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr221	0.1	0.12161	0.1	0.1	0.1	0.1	0.1
Olfr222	0.1	0.1	0.1	0.1	0.1	0.1159135	0.1
Olfr223	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr224	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr225	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr228	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr229	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr23	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr230-ps1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr231	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr235	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr237-ps1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr239	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr24	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr242	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr243	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr247	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr248	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr25	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr257	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr259	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr26	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr262	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr263	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr266	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr267	0.1	0.1594655	0.1	0.1	0.1	0.1	0.1933085
Olfr27	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr270	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr272	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr273	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr275	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr279	0.1	0.1	0.1	0.465809	0.4258625	0.105158	0.1
Olfr281	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr282	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr283	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr284	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr286	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr287	0.754797	0.1	0.4490965	0.1	0.307035	0.1	0.1
Olfr288	0.1039655	0.1	0.1	0.1	0.1	0.1	0.1
Olfr29-ps1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr290	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr291	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr292	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr293	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr294	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr295	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr297	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr298	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr299	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr3	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr30	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr301	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr303	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr304	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr305	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr307	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr308	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr309	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr31	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr310	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr311	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr312	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr313	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr314	0.1	0.2295995	0.1	0.1	0.1	0.1	0.1
Olfr315	0.1	0.3095495	0.1	0.1	0.1	0.1	0.1
Olfr316	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr317	0.1	0.3431055	0.1	0.1	0.1	0.1	0.1
Olfr318	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr319	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr32	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr320	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr323	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr324	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr325	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr328	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr329-ps	0.1	0.1	0.1268585	0.1	0.1	0.1	0.1
Olfr33	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr330	0.1	0.1	0.1104255	0.1	0.1	0.1	0.1
Olfr331	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr332	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr338	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr339	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr340	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr341	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr342	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr344	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr345	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr346	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr347	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr348	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr350	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr351	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr352	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr353	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr354	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr355	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr356	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr357	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr358	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr360	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr361	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr362	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr365	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr366	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr367-ps	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr368	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr370	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr371	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr372	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr373	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr374	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr376	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr378	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr38	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr380	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr381	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr382	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr384	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr385	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr389	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr39	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr390	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr391-ps	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr392	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr393	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr394	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr395	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr397	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr398	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr399	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr401	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr402	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr403	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr406-ps	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr410	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr411	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr412	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr414	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr417	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr418-ps1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr419	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr420	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr421	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr424	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr426	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr429	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr43	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr430	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr432	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr433	0.1	0.1	0.1	0.1	0.1	0.1169635	0.1
Olfr434	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr435	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr437	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr44	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr441	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr444	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr446	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr447	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr448	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr449	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr45	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr450	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr452	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr453	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr455	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr456	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr457	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr458	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr459	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr46	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr460	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr461	0.1	0.1	0.1	0.173875	0.1	0.1	0.1
Olfr462	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr463	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr464	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr466	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr467	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr469	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr47	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr470	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr472	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr473	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr474	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr476	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr477	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr478	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr479	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr48	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr480	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr481	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr482	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr483	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr484	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr485	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr486	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr487	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr488	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr49	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr490	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr491	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr492	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr493	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr494	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr495	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr497	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr498	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr5	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr50	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr502	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr503	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr504	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr506	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr507	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr508	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr509	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr51	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr510	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr512	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr513	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr514	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr516	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr517	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr518	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr519	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr52	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr520	0.1	0.1	0.1	0.1	0.1	0.1	0.8089535
Olfr521	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr522	0.1	0.142407	0.1	0.1	0.1	0.1	0.1
Olfr523	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr524	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr525	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr527	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr53	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr530	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr531	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr532	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr533	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr535	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr536	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr538	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr539	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr54	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr541	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr543	0.1	0.128209	0.1046055	0.1	0.1	0.1	0.1
Olfr544	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr545	0.1	0.1176905	0.1	0.1	0.1	0.1	0.1
Olfr547	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr549	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr55	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr550	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr551	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr552	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr553	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr554	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr555	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr556	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr557	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr558	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr559	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr56	0.1	0.1	0.1	0.1	0.1	0.1	0.425989
Olfr560	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr561	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr564	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr566	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr568	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr569	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr57	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr570	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr571	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr572	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr574	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr575	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr576	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr577	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr578	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr58	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr582	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr583	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr584	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr585	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr586	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr589	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr59	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr591	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr592	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr593	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr594	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr596	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr597	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr598	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr599	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr6	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr60	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr600	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr601	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr603	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr605	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr606	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr608	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr609	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr61	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr610	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr611	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr612	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr613	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr615	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr616	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr617	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr618	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr619	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr62	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr620	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr622	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr623	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr624	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr628	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr629	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr63	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr630	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr631	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr632	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr633	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr635	0.1	0.1251785	0.1	0.1	0.1	0.1	0.1
Olfr638	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr639	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr64	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr640	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr641	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr642	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr643	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr644	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr645	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr646	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr648	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr649	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr65	0.1	0.232352	0.1	0.1	0.1	0.1	0.1
Olfr651	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr652	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Olfr653	0.1	0.1	0.1	0.1	0.1	0.1	0.1
